code,term
776291000000108,Referral to heart failure exercise programme not indicated
776301000000107,Referral to heart failure exercise programme not indicated 
77737007,Benign hypertensive heart disease with congestive heart failure
780771000000106,Fast track heart failure referral for transthoracic two dimensional echocardiogram
781051000000108,Has heart failure management plan
781061000000106,Has heart failure management plan 
78862003,Ayerza's syndrome
788950000,Heart failure with mid range ejection fraction
789621000000105,Preferred place of care for next exacerbation of heart failure
789631000000107,Preferred place of care for next exacerbation of heart failure 
793811000000101,"Congestive heart failure, hypertension, age 2, diabetes mellitus, stroke 2, vascular disease, age, sex category score"
793821000000107,"Congestive heart failure, hypertension, age 2, diabetes mellitus, stroke 2 - vascular disease, age, sex category stroke risk "
793851000000102,"Congestive heart failure, hypertension, age 2, diabetes mellitus, stroke 2 - vascular disease, age, sex category stroke risk score"
793891000000105,"Assessment using congestive heart failure, hypertension, age 2, diabetes mellitus, stroke 2 - vascular disease, age, sex category score"
79955004,Chronic cor pulmonale
80479009,Acute right-sided congestive heart failure
810971000000105,Heart failure self-management plan review
812001000000102,Heart failure self-management plan agreed
812011000000100,Heart failure self-management plan agreed 
813991000000101,Education about deteriorating heart failure
814001000000106,Education about deteriorating heart failure 
82523003,Congestive rheumatic heart failure
83105008,Malignant hypertensive heart disease with congestive heart failure
832141000000109,Heart failure self-management plan review
83291003,Cor pulmonale
835981000000108,Rehabilitation for heart failure
84114007,Heart failure
848551000000100,Referral to multidisciplinary heart failure team
850021000000103,Provision of written information about heart failure
851071000000108,Heart failure initial assessment
851521000000102,Heart failure clinical pathway
851531000000100,Heart failure clinical pathway 
85232009,Left heart failure
871617000,Low output heart failure due to and following Fontan operation
871681000000102,Heart failure monitoring
872361000000105,Discussion about heart failure care plan
873881000000100,Referral to rapid access heart failure clinic
873891000000103,Referral to rapid access heart failure clinic 
87751000000100,New York Heart Association classification - class III
87761000000102,New York Heart Association classification - class IV
879780004,Telehealth monitoring for chronic heart failure
88805009,Chronic congestive heart failure
89819002,Cardiac insufficiency during AND/OR resulting from a procedure
898208007,Heart failure due to thyrotoxicosis
90727007,Pleural effusion due to congestive heart failure
915571000000102,On optimal heart failure therapy
915581000000100,On optimal heart failure therapy 
92506005,Biventricular congestive heart failure
939881000000105,Heart failure rehabilitation programme not available
939891000000107,Heart failure rehabilitation programme not available 
961881000000101,Provision of information about heart failure
96311000119109,Exacerbation of congestive heart failure
98031000000107,New York Heart Association classification - class I
98041000000103,New York Heart Association classification - class II
98051000000100,New York Heart Association classification - class III
98061000000102,New York Heart Association classification - class IV
