code,term
216111000001107,Duragel 2% gel (SSL International Plc) (AMP)
21695811000001107,Desogestrel 75microgram tablets (Alliance Healthcare (Distribution) Ltd) (AMP)
21699311000001101,Cerelle 75microgram tablets (Consilient Health Ltd) (AMP)
21701011000001107,Aizea 75microgram tablets (Besins Healthcare (UK) Ltd) (AMP)
21706911000001101,Desorex 75microgram tablets (Somex Pharma) (AMP)
21707211000001107,Yaz tablets (Imported (United States)) (AMP)
21711311000001107,Ethinylestradiol 20microgram / Drospirenone 3mg tablets (VMP)
21730911000001106,Cimizt 30microgram/150microgram tablets (Morningside Healthcare Ltd) (AMP)
21732311000001109,Desogestrel 75microgram tablets (A A H Pharmaceuticals Ltd) (AMP)
21816111000001104,Norethisterone 5mg tablets (Waymade Healthcare Plc) (AMP)
21930311000001102,Lestramyl 30microgram/150microgram tablets (Viatris UK Healthcare Ltd) (AMP)
21933611000001103,Lestramyl 20microgram/150microgram tablets (Viatris UK Healthcare Ltd) (AMP)
221011000001108,Norgeston 30microgram tablets (Bayer Plc) (AMP)
221111000001109,Primolut N 5mg tablets (Bayer Plc) (AMP)
22208811000001100,Sayana Press 104mg/0.65 ml suspension for injection pre-filled disposable devices (Pfizer Ltd) (AMP)
22214111000001104,Medroxyprogesterone 104mg/0.65ml suspension for injection pre-filled disposable devices (VMP)
22214911000001101,Mercilon 150microgram/20microgram tablets (Waymade Healthcare Plc) (AMP)
22263411000001107,Cerelle 75microgram tablets (Gedeon Richter (UK) Ltd) (AMP)
22263611000001105,Yaz tablets (Imported (United States)) (AMP)
222911000001101,Norethisterone 5mg tablets (A A H Pharmaceuticals Ltd) (AMP)
22311511000001103,Zoely 2.5mg/1.5mg tablets (Theramex HQ UK Ltd) (AMP)
22403311000001100,Estradiol 1.5mg / Nomegestrol 2.5mg tablets (VMP)
22502911000001100,Desomono 75microgram tablets (Genesis Pharmaceuticals Ltd) (AMP)
22562211000001105,Lizinna 250microgram/35microgram tablets (Morningside Healthcare Ltd) (AMP)
22643911000001107,NuvaRing 0.12mg/0.015mg per day vaginal delivery system (Waymade Healthcare Plc) (AMP)
22665311000001101,Desogestrel 75microgram tablets (Actavis UK Ltd) (AMP)
22680011000001107,Ethinylestradiol 35microgram / Norgestimate 250microgram tablets (A A H Pharmaceuticals Ltd) (AMP)
23269711000001105,Zelleta 75microgram tablets (Morningside Healthcare Ltd) (AMP)
23278411000001104,Ethinylestradiol 20microgram / Desogestrel 150microgram tablets (AM Distributions (Yorkshire) Ltd) (AMP)
23278611000001101,Ethinylestradiol 30microgram / Desogestrel 150microgram tablets (AM Distributions (Yorkshire) Ltd) (AMP)
23278911000001107,Ethinylestradiol 20microgram / Gestodene 75microgram tablets (AM Distributions (Yorkshire) Ltd) (AMP)
23279111000001102,Ethinylestradiol 30microgram / Gestodene 75microgram tablets (AM Distributions (Yorkshire) Ltd) (AMP)
23409111000001109,Upostelle 1500microgram tablets (Gedeon Richter (UK) Ltd) (AMP)
23411311000001109,Levonorgestrel 1.5mg tablets (Consilient Health Ltd) (AMP)
23478111000001105,Ethinylestradiol 20microgram / Desogestrel 150microgram tablets (A A H Pharmaceuticals Ltd) (AMP)
23478311000001107,Ethinylestradiol 30microgram / Desogestrel 150microgram tablets (A A H Pharmaceuticals Ltd) (AMP)
235311000001105,Ovysmen 500microgram/35microgram tablets (Janssen-Cilag Ltd) (AMP)
23649211000001107,Lucette 0.03mg/3mg tablets (Gedeon Richter (UK) Ltd) (AMP)
23968111000001101,Desogestrel 75microgram tablets (DE Pharmaceuticals) (AMP)
24379611000001100,Jaydess 13.5mg intrauterine device (Bayer Plc) (AMP)
24408111000001100,Levonorgestrel 13.5mg intrauterine device (VMP)
24563911000001103,Ethinylestradiol 30microgram / Levonorgestrel 150microgram tablets (Actavis UK Ltd) (AMP)
24564811000001106,Acondro 0.03mg/3mg tablets (Viatris UK Healthcare Ltd) (AMP)
24592511000001101,Ethinylestradiol 30microgram / Levonorgestrel 50microgram tablets (Waymade Healthcare Plc) (AMP)
24592711000001106,Ethinylestradiol 40microgram / Levonorgestrel 75microgram tablets (Waymade Healthcare Plc) (AMP)
24593011000001100,Ethinylestradiol 30microgram / Levonorgestrel 125microgram tablets (Waymade Healthcare Plc) (AMP)
24593211000001105,Logynon tablets (Waymade Healthcare Plc) (AMP)
24624011000001104,Ethinylestradiol 20microgram / Desogestrel 150microgram tablets (Colorama Pharmaceuticals Ltd) (AMP)
24624211000001109,Ethinylestradiol 20microgram / Gestodene 75microgram tablets (Colorama Pharmaceuticals Ltd) (AMP)
24624411000001108,Ethinylestradiol 30microgram / Desogestrel 150microgram tablets (Colorama Pharmaceuticals Ltd) (AMP)
24624611000001106,Ethinylestradiol 30microgram / Gestodene 75microgram tablets (Colorama Pharmaceuticals Ltd) (AMP)
24676211000001100,Aidulan 20microgram/75microgram tablets (Lupin Healthcare (UK) Ltd) (AMP)
24676611000001103,Aidulan 30microgram/75microgram tablets (Lupin Healthcare (UK) Ltd) (AMP)
24677511000001100,Maexeni 150microgram/30microgram tablets (Lupin Healthcare (UK) Ltd) (AMP)
24677711000001105,Feanolla 75microgram tablets (Lupin Healthcare (UK) Ltd) (AMP)
24677911000001107,Munalea 150microgram/30microgram tablets (Lupin Healthcare (UK) Ltd) (AMP)
24678111000001105,Munalea 150microgram/20microgram tablets (Lupin Healthcare (UK) Ltd) (AMP)
24684111000001107,Alenvona 150microgram/30microgram tablets (Teva UK Ltd) (AMP)
24684311000001109,Cleosensa 0.03mg/3mg tablets (Actavis UK Ltd) (AMP)
24684511000001103,Erlibelle 30microgram/150microgram tablets (Actavis UK Ltd) (AMP)
260111000001105,Neogest 75microgram tablets (Schering Health Care Ltd) (AMP)
263911000001100,Utovlan 5mg tablets (Pfizer Ltd) (AMP)
27925611000001100,Levonorgestrel 1.5mg tablets (Alliance Healthcare (Distribution) Ltd) (AMP)
27979911000001107,Dretine 0.03mg/3mg tablets (Theramex HQ UK Ltd) (AMP)
27990811000001103,Levonelle One Step 1.5mg tablets (Waymade Healthcare Plc) (AMP)
27994911000001103,Etonogestrel 68mg implant (J M McGill Ltd) (AMP)
28006411000001100,Alenini 150microgram/20microgram tablets (Actavis UK Ltd) (AMP)
28006811000001103,Isteranda 1.5mg tablets (Sandoz Ltd) (AMP)
28079711000001109,Ethinylestradiol 20microgram / Desogestrel 150microgram tablets (J M McGill Ltd) (AMP)
28079911000001106,Ethinylestradiol 20microgram / Gestodene 75microgram tablets (J M McGill Ltd) (AMP)
28080111000001108,Ethinylestradiol 30microgram / Desogestrel 150microgram tablets (J M McGill Ltd) (AMP)
28080311000001105,Ethinylestradiol 30microgram / Gestodene 75microgram tablets (J M McGill Ltd) (AMP)
28080511000001104,Ethinylestradiol 30microgram / Drospirenone 3mg tablets (J M McGill Ltd) (AMP)
28081111000001102,Norethisterone 350microgram tablets (J M McGill Ltd) (AMP)
28111711000001108,Ethinylestradiol 30microgram / Drospirenone 3mg tablets (Colorama Pharmaceuticals Ltd) (AMP)
28112011000001103,Etonogestrel 68mg implant (Colorama Pharmaceuticals Ltd) (AMP)
28490311000001104,Levonorgestrel 1.5mg tablets (A A H Pharmaceuticals Ltd) (AMP)
28775811000001101,Ethinylestradiol 2.7mg / Etonogestrel 11.7mg vaginal delivery system (Colorama Pharmaceuticals Ltd) (AMP)
28779211000001104,Etonogestrel 68mg implant (Ennogen Healthcare Ltd) (AMP)
28892911000001105,Ethinylestradiol 20microgram / Desogestrel 150microgram tablets (Niche Pharma Ltd) (AMP)
28894211000001105,Ethinylestradiol 20microgram / Gestodene 75microgram tablets (Niche Pharma Ltd) (AMP)
28894711000001103,Ethinylestradiol 30microgram / Desogestrel 150microgram tablets (Niche Pharma Ltd) (AMP)
28911411000001104,Ethinylestradiol 30microgram / Gestodene 75microgram tablets (Niche Pharma Ltd) (AMP)
28911611000001101,Ethinylestradiol 30microgram / Drospirenone 3mg tablets (Niche Pharma Ltd) (AMP)
28911811000001102,Etonogestrel 68mg implant (Niche Pharma Ltd) (AMP)
2894311000001107,Prelude 6% pessaries (WJ Rendell Ltd) (AMP)
29052711000001103,Evra transdermal patches (Waymade Healthcare Plc) (AMP)
29208911000001100,Ethinylestradiol 20microgram / Desogestrel 150microgram tablets (Ennogen Healthcare Ltd) (AMP)
29209111000001105,Ethinylestradiol 20microgram / Gestodene 75microgram tablets (Ennogen Healthcare Ltd) (AMP)
29209311000001107,Ethinylestradiol 30microgram / Gestodene 75microgram tablets (Ennogen Healthcare Ltd) (AMP)
29664111000001108,Levosert 20micrograms/24hours intrauterine device (Gedeon Richter (UK) Ltd) (AMP)
29760711000001107,Desogestrel 75microgram tablets (Zentiva Pharma UK Ltd) (AMP)
29802211000001102,Desogestrel 75microgram tablets (Sigma Pharmaceuticals Plc) (AMP)
29802711000001109,Ethinylestradiol 30microgram / Desogestrel 150microgram tablets (Sigma Pharmaceuticals Plc) (AMP)
29890411000001101,Levonorgestrel 1.5mg tablets (Sigma Pharmaceuticals Plc) (AMP)
29910811000001108,Bimizza 150microgram/20microgram tablets (Morningside Healthcare Ltd) (AMP)
29911411000001102,Yacella 0.03mg/3mg tablets (Morningside Healthcare Ltd) (AMP)
29912011000001103,Emerres 1.5mg tablets (Morningside Healthcare Ltd) (AMP)
29930211000001104,Norethisterone 5mg tablets (Sigma Pharmaceuticals Plc) (AMP)
30021211000001100,Desogestrel 75microgram tablets (Mawdsley-Brooks & Company Ltd) (AMP)
30061011000001102,Levonorgestrel 1.5mg tablets (DE Pharmaceuticals) (AMP)
30195711000001107,Eloine 0.02mg/3mg tablets (Bayer Plc) (AMP)
