code,term
17970111000001100,Metformin 500mg/5ml oral solution sugar free (Almus Pharmaceuticals Ltd) (AMP)
18141911000001101,Metabet SR 500mg tablets (Morningside Healthcare Ltd) (AMP)
18224311000001100,Competact 15mg/850mg tablets (Necessity Supplies Ltd) (AMP)
18362011000001106,Metformin 500mg modified-release tablets (Mawdsley-Brooks & Company Ltd) (AMP)
18570911000001104,Competact 15mg/850mg tablets (DE Pharmaceuticals) (AMP)
18580011000001106,Glucophage SR 500mg tablets (DE Pharmaceuticals) (AMP)
18885611000001108,Metabet SR 1000mg tablets (Morningside Healthcare Ltd) (AMP)
19301211000001107,Metabet SR 1000mg tablets (Actavis UK Ltd) (AMP)
19308111000001109,Glucient SR 500mg tablets (Consilient Health Ltd) (AMP)
19573011000001106,Metformin 1g modified-release tablets (A A H Pharmaceuticals Ltd) (AMP)
19611511000001103,Eucreas 50mg/850mg tablets (DE Pharmaceuticals) (AMP)
197511000001103,Metformin 500mg tablets (Alliance Healthcare (Distribution) Ltd) (AMP)
19873911000001106,Eucreas 50mg/1000mg tablets (DE Pharmaceuticals) (AMP)
202611000001102,Metformin 500mg tablets (A A H Pharmaceuticals Ltd) (AMP)
20552511000001105,Diagemet XL 500mg tablets (Genus Pharmaceuticals Ltd) (AMP)
21022811000001104,Janumet 50mg/1000mg tablets (Waymade Healthcare Plc) (AMP)
21208211000001100,Jentadueto 2.5mg/850mg tablets (Boehringer Ingelheim Ltd) (AMP)
21208511000001102,Jentadueto 2.5mg/1000mg tablets (Boehringer Ingelheim Ltd) (AMP)
21245011000001106,Linagliptin 2.5mg / Metformin 1g tablets (VMP)
21245111000001107,Linagliptin 2.5mg / Metformin 850mg tablets (VMP)
21409811000001105,Metabet SR 500mg tablets (Actavis UK Ltd) (AMP)
21501311000001109,Glucophage SR 1000mg tablets (Waymade Healthcare Plc) (AMP)
21705311000001107,Komboglyze 2.5mg/850mg tablets (AstraZeneca UK Ltd) (AMP)
21705611000001102,Komboglyze 2.5mg/1000mg tablets (AstraZeneca UK Ltd) (AMP)
21711411000001100,Saxagliptin 2.5mg / Metformin 1g tablets (VMP)
21711511000001101,Saxagliptin 2.5mg / Metformin 850mg tablets (VMP)
21792811000001108,Metformin 500mg modified-release tablets (Waymade Healthcare Plc) (AMP)
21793311000001109,Metformin 1g modified-release tablets (Waymade Healthcare Plc) (AMP)
21793711000001108,Metformin 500mg tablets (Waymade Healthcare Plc) (AMP)
21794511000001100,Metformin 850mg tablets (Waymade Healthcare Plc) (AMP)
22105211000001106,Metformin 500mg/5ml oral solution sugar free (Zentiva Pharma UK Ltd) (AMP)
22308811000001109,Bolamyn SR 1000mg tablets (Teva UK Ltd) (AMP)
22349811000001106,Metformin 500mg tablets (Milpharm Ltd) (AMP)
22350011000001105,Metformin 850mg tablets (Milpharm Ltd) (AMP)
22393411000001104,Metformin 500mg/5ml oral solution sugar free (Waymade Healthcare Plc) (AMP)
23632611000001103,Vipdomet 12.5mg/1000mg tablets (Takeda UK Ltd) (AMP)
23637211000001102,Alogliptin 12.5mg / Metformin 1g tablets (VMP)
24018111000001106,Xigduo 5mg/850mg tablets (AstraZeneca UK Ltd) (AMP)
24018511000001102,Xigduo 5mg/1000mg tablets (AstraZeneca UK Ltd) (AMP)
24054611000001100,Dapagliflozin 5mg / Metformin 1g tablets (VMP)
24054711000001109,Dapagliflozin 5mg / Metformin 850mg tablets (VMP)
24380011000001107,Metformin 500mg tablets (DE Pharmaceuticals) (AMP)
24380511000001104,Metformin 850mg tablets (DE Pharmaceuticals) (AMP)
24380811000001101,Metformin 1g modified-release tablets (DE Pharmaceuticals) (AMP)
24381111000001102,Metformin 500mg modified-release tablets (DE Pharmaceuticals) (AMP)
24554311000001108,Metformin 500mg modified-release tablets (Actavis UK Ltd) (AMP)
24554511000001102,Metformin 1g modified-release tablets (Actavis UK Ltd) (AMP)
24568211000001104,Sukkarto SR 1000mg tablets (Morningside Healthcare Ltd) (AMP)
24568411000001100,Sukkarto SR 500mg tablets (Morningside Healthcare Ltd) (AMP)
257011000001104,Metformin 500mg tablets (Viatris UK Healthcare Ltd) (AMP)
27879911000001104,Metformin 500mg/5ml oral solution sugar free (Pinewood Healthcare) (AMP)
28022511000001109,Vokanamet 50mg/850mg tablets (A. Menarini Farmaceutica Internazionale SRL) (AMP)
28024411000001103,Vokanamet 50mg/1000mg tablets (A. Menarini Farmaceutica Internazionale SRL) (AMP)
28049211000001101,Canagliflozin 50mg / Metformin 1g tablets (VMP)
28049311000001109,Canagliflozin 50mg / Metformin 850mg tablets (VMP)
28415811000001101,Metformin 500mg/5ml oral solution sugar free (Advanz Pharma) (AMP)
28785111000001102,Metformin 1g oral powder sachets sugar free (J M McGill Ltd) (AMP)
29855111000001105,Metformin 1g oral powder sachets sugar free (Niche Pharma Ltd) (AMP)
29906011000001102,Metformin 500mg tablets (Sigma Pharmaceuticals Plc) (AMP)
29906411000001106,Metformin 850mg tablets (Sigma Pharmaceuticals Plc) (AMP)
29918411000001109,Metformin 500mg/5ml oral solution sugar free (Sigma Pharmaceuticals Plc) (AMP)
30012111000001105,Glucient SR 750mg tablets (Consilient Health Ltd) (AMP)
30012311000001107,Glucient SR 1000mg tablets (Consilient Health Ltd) (AMP)
30173411000001107,Synjardy 5mg/850mg tablets (Boehringer Ingelheim Ltd) (AMP)
30174111000001100,Synjardy 5mg/1000mg tablets (Boehringer Ingelheim Ltd) (AMP)
30175011000001102,Synjardy 12.5mg/850mg tablets (Boehringer Ingelheim Ltd) (AMP)
30175711000001100,Synjardy 12.5mg/1000mg tablets (Boehringer Ingelheim Ltd) (AMP)
30208211000001107,Eucreas 50mg/1000mg tablets (Waymade Healthcare Plc) (AMP)
30208411000001106,Eucreas 50mg/850mg tablets (Waymade Healthcare Plc) (AMP)
30214411000001104,Vipdomet 12.5mg/1000mg tablets (Waymade Healthcare Plc) (AMP)
30318111000001109,Empagliflozin 12.5mg / Metformin 1g tablets (VMP)
30318211000001103,Empagliflozin 12.5mg / Metformin 850mg tablets (VMP)
30318311000001106,Empagliflozin 5mg / Metformin 1g tablets (VMP)
30318411000001104,Empagliflozin 5mg / Metformin 850mg tablets (VMP)
30763311000001100,Metformin 500mg modified-release tablets (Almus Pharmaceuticals Ltd) (AMP)
30828011000001103,Metformin 1g modified-release tablets (Mawdsley-Brooks & Company Ltd) (AMP)
30933011000001102,Alogliptin 12.5mg / Metformin 1g tablets (Ennogen Healthcare Ltd) (AMP)
30989911000001109,Metformin 500mg modified-release tablets (Alliance Healthcare (Distribution) Ltd) (AMP)
31351711000001102,Alogliptin 12.5mg / Metformin 1g tablets (J M McGill Ltd) (AMP)
32181311000001100,Alogliptin 12.5mg / Metformin 1g tablets (Niche Pharma Ltd) (AMP)
32423011000001106,Metformin 1g modified-release tablets (Kent Pharma (UK) Ltd) (AMP)
32431711000001109,Alogliptin 12.5mg / Metformin 1g tablets (Colorama Pharmaceuticals Ltd) (AMP)
325011000001101,Metformin 850mg tablets (A A H Pharmaceuticals Ltd) (AMP)
33425611000001106,Metformin 750mg modified-release tablets (A A H Pharmaceuticals Ltd) (AMP)
33547711000001103,Metformin 850mg/5ml oral solution sugar free (Colonis Pharma Ltd) (AMP)
33548011000001104,Metformin 1g/5ml oral solution sugar free (Colonis Pharma Ltd) (AMP)
33548911000001100,Metformin 500mg/5ml oral solution sugar free (Colonis Pharma Ltd) (AMP)
33550811000001105,Metformin 1g/5ml oral solution sugar free (VMP)
33550911000001100,Metformin 850mg/5ml oral solution sugar free (VMP)
33769011000001104,Metformin 850mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd) (AMP)
33769211000001109,Metformin 1g/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd) (AMP)
34188011000001100,Metformin 850mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd) (AMP)
34188211000001105,Metformin 1g/5ml oral solution sugar free (A A H Pharmaceuticals Ltd) (AMP)
34346811000001105,Metformin 850mg tablets (Crescent Pharma Ltd) (AMP)
34347311000001103,Metformin 500mg tablets (Crescent Pharma Ltd) (AMP)
