code,term
11494611000001105,Byetta 10micrograms/0.04ml solution for injection 2.4ml pre-filled pens (AstraZeneca UK Ltd) (AMP)
11494811000001109,Byetta 5micrograms/0.02ml solution for injection 1.2ml pre-filled pens (AstraZeneca UK Ltd) (AMP)
115811000001106,Metformin 850mg tablets (Actavis UK Ltd) (AMP)
11599411000001100,Metformin 500mg/5ml oral solution sugar free (Rosemont Pharmaceuticals Ltd) (AMP)
1172786009,Vildagliptin + Metformin (VTM)
11765811000001100,Prandin 0.5mg tablets (Waymade Healthcare Plc) (AMP)
11766011000001102,Prandin 1mg tablets (Waymade Healthcare Plc) (AMP)
11766211000001107,Prandin 2mg tablets (Waymade Healthcare Plc) (AMP)
11982811000001104,Chlorpropamide 250mg/5ml oral suspension (Special Order) (AMP)
12019111000001108,Chlorpropamide 250mg/5ml oral suspension (VMP)
120811000001108,Glibenclamide 5mg tablets (Wockhardt UK Ltd) (AMP)
1208565007,Alogliptin + Metformin (VTM)
12107211000001104,Glibenclamide 625micrograms/5ml oral suspension (Special Order) (AMP)
12107511000001101,Glibenclamide 625micrograms/5ml oral solution (Special Order) (AMP)
12107811000001103,Glibenclamide 15mg/5ml oral suspension (Special Order) (AMP)
12108111000001106,Glibenclamide 15mg/5ml oral solution (Special Order) (AMP)
12108411000001101,Glibenclamide 2.5mg/5ml oral suspension (Special Order) (AMP)
12108711000001107,Glibenclamide 2.5mg/5ml oral solution (Special Order) (AMP)
12109011000001100,Gliclazide 100mg/5ml oral suspension (Special Order) (AMP)
12109311000001102,Gliclazide 120mg/5ml oral suspension (Special Order) (AMP)
12109611000001107,Gliclazide 20mg/5ml oral suspension (Special Order) (AMP)
12109911000001101,Gliclazide 50mg/5ml oral suspension (Special Order) (AMP)
12110211000001101,Gliclazide 60mg/5ml oral suspension (Special Order) (AMP)
12135311000001108,Glibenclamide 15mg/5ml oral solution (VMP)
12135411000001101,Glibenclamide 15mg/5ml oral suspension (VMP)
12135511000001102,Glibenclamide 2.5mg/5ml oral solution (VMP)
12135611000001103,Glibenclamide 2.5mg/5ml oral suspension (VMP)
12135711000001107,Glibenclamide 625micrograms/5ml oral solution (VMP)
12135811000001104,Glibenclamide 625micrograms/5ml oral suspension (VMP)
12135911000001109,Gliclazide 100mg/5ml oral suspension (VMP)
12136011000001101,Gliclazide 120mg/5ml oral suspension (VMP)
12136111000001100,Gliclazide 20mg/5ml oral suspension (VMP)
12136211000001106,Gliclazide 50mg/5ml oral suspension (VMP)
