code,term
1269092006,Terazosin hydrochloride anhydrous
1269097000,Sodium nitroprusside anhydrous
1269132005,Lisinopril anhydrous
1287577001,Product containing only cilnidipine and olmesartan
1287578006,Product containing cilnidipine and olmesartan
1287579003,Product containing only chlortalidone and olmesartan
1287580000,Product containing cilnidipine and olmesartan in oral dose form
1287581001,Product containing chlortalidone and olmesartan
1287582008,Product containing only chlortalidone and olmesartan in oral dose form
1287583003,Product containing chlortalidone and olmesartan in oral dose form
1290122000,Product containing only cilnidipine and olmesartan in oral dose form
129485000,Perindopril erbumine
129486004,Product containing perindopril
129487008,Product containing telmisartan
129488003,Eprosartan mesilate
1295267000,Product containing precisely hydrochlorothiazide 12.5 milligram/1 each conventional release oral tablet
12970004,Inositol hexanitrate
1303527004,Benidipine hydrochloride
1303528009,Benidipine
1303806004,Product containing precisely hydrochlorothiazide 12.5 milligram and irbesartan (as irbesartan hydrochloride) 150 milligram/1 each conventional release oral tablet
1303807008,Product containing precisely hydrochlorothiazide 12.5 milligram and irbesartan (as irbesartan hydrochloride) 300 milligram/1 each conventional release oral tablet
1303808003,Product containing precisely hydrochlorothiazide 25 milligram and irbesartan (as irbesartan hydrochloride) 300 milligram/1 each conventional release oral tablet
1303895005,Product containing precisely enalapril maleate 10 milligram and lercanidipine hydrochloride 10 milligram/1 each conventional release oral tablet
1303896006,Product containing precisely enalapril maleate 20 milligram and lercanidipine hydrochloride 10 milligram/1 each conventional release oral tablet
1303897002,Product containing precisely enalapril maleate 20 milligram and lercanidipine hydrochloride 20 milligram/1 each conventional release oral tablet
1303898007,Product containing enalapril and lercanidipine in oral dose form
1303899004,Product containing only enalapril and lercanidipine in oral dose form
1303900009,Product containing only enalapril and lercanidipine
1303901008,Product containing enalapril and lercanidipine
1303987005,Product containing precisely amlodipine (as amlodipine besilate) 10 milligram and atorvastatin (as atorvastatin calcium) 40 milligram and perindopril arginine 10 milligram/1 each conventional release oral tablet
1304158004,Lercanidipine hydrochloride hemihydrate
1304198002,Product containing precisely candesartan cilexetil 8 milligram and hydrochlorothiazide 12.5 milligram/1 each conventional release oral tablet
1304199005,Product containing precisely candesartan cilexetil 32 milligram and hydrochlorothiazide 25 milligram/1 each conventional release oral tablet
1304215009,Product containing precisely amlodipine (as amlodipine besilate) 5 milligram and valsartan 80 milligram/1 each conventional release oral tablet
1304301009,Product containing amlodipine and atorvastatin and perindopril in oral dose form
1304302002,Product containing amlodipine and atorvastatin and perindopril
1304303007,Product containing only amlodipine and atorvastatin and perindopril
1304304001,Product containing only amlodipine and atorvastatin and perindopril in oral dose form
1304308003,Product containing precisely amlodipine (as amlodipine besilate) 10 milligram and atorvastatin (as atorvastatin calcium) 20 milligram and perindopril arginine 10 milligram/1 each conventional release oral tablet
1304310001,Product containing precisely amlodipine (as amlodipine besilate) 5 milligram and atorvastatin (as atorvastatin calcium) 10 milligram and perindopril arginine 5 milligram/1 each conventional release oral tablet
1304311002,Product containing precisely amlodipine (as amlodipine besilate) 5 milligram and atorvastatin (as atorvastatin calcium) 20 milligram and perindopril arginine 5 milligram/1 each conventional release oral tablet
1304312009,Product containing precisely amlodipine (as amlodipine besilate) 5 milligram and atorvastatin (as atorvastatin calcium) 20 milligram and perindopril arginine 10 milligram/1 each conventional release oral tablet
1332117008,Product containing precisely perhexiline maleate 100 milligram/1 each conventional release oral tablet
1332118003,Product containing only perhexiline in oral dose form
1332119006,Product containing perhexiline in oral dose form
1332125005,Product containing precisely hydrochlorothiazide 25 milligram and olmesartan medoxomil 20 milligram/1 each conventional release oral tablet
1332126006,Product containing precisely hydrochlorothiazide 25 milligram and nebivolol (as nebivolol hydrochloride) 5 milligram/1 each conventional release oral tablet
1332137007,Perhexiline maleate
1332148000,Product containing precisely indapamide 2.5 milligram and perindopril tosilate 10 milligram/1 each conventional release oral tablet
1332149008,Product containing precisely indapamide 1.25 milligram and perindopril tosilate 5 milligram/1 each conventional release oral tablet
1332150008,Product containing precisely indapamide 625 microgram and perindopril tosilate 2.5 milligram/1 each conventional release oral tablet
1332151007,Product containing precisely amlodipine (as amlodipine besilate) 10 milligram and perindopril tosilate 10 milligram/1 each conventional release oral tablet
1332152000,Product containing precisely amlodipine (as amlodipine besilate) 5 milligram and perindopril tosilate 5 milligram/1 each conventional release oral tablet
